,Year,Week,SMN,SMT,VCI,TCI,VHI,region
36793,2020,18.0,0.276,295.77,53.12,21.64,37.38,Полтавська
36794,2020,19.0,0.302,295.65,48.52,37.25,42.89,Полтавська
36795,2020,20.0,0.33,295.57,44.73,50.46,47.59,Полтавська
36796,2020,21.0,0.36,295.97,45.16,55.74,50.45,Полтавська
36797,2020,22.0,0.39,296.45,47.54,56.68,52.11,Полтавська
36798,2020,23.0,0.42,296.95,53.73,55.14,54.43,Полтавська
36799,2020,24.0,0.449,297.69,63.22,50.28,56.75,Полтавська
36800,2020,25.0,0.471,298.51,74.3,43.7,59.0,Полтавська
36801,2020,26.0,0.487,298.96,81.91,39.84,60.88,Полтавська
36802,2020,27.0,0.499,298.97,85.62,40.15,62.89,Полтавська
36803,2020,28.0,0.504,298.85,86.54,42.46,64.5,Полтавська
36804,2020,29.0,0.501,298.96,86.08,43.46,64.77,Полтавська
36805,2020,30.0,0.492,299.36,85.17,42.7,63.93,Полтавська
36806,2020,31.0,0.476,299.66,83.4,41.11,62.25,Полтавська
36807,2020,32.0,0.452,299.77,80.62,38.15,59.39,Полтавська
36808,2020,33.0,0.424,299.94,76.52,31.92,54.22,Полтавська
36809,2020,34.0,0.394,299.79,71.65,23.8,47.73,Полтавська
36810,2020,35.0,0.361,299.05,66.56,18.03,42.3,Полтавська
36811,2020,36.0,0.33,298.07,61.5,12.6,37.05,Полтавська
36812,2020,37.0,0.301,296.71,57.31,9.54,33.42,Полтавська
36813,2020,38.0,0.271,295.34,51.79,9.07,30.43,Полтавська
36814,2020,39.0,0.244,293.52,47.87,7.33,27.6,Полтавська
36815,2020,40.0,0.222,291.24,46.09,7.55,26.82,Полтавська
36816,2020,41.0,0.2,288.92,45.62,6.81,26.22,Полтавська
36817,2020,42.0,0.178,286.53,46.15,6.68,26.42,Полтавська
36818,2020,43.0,0.157,284.08,46.94,7.44,27.19,Полтавська
36819,2020,44.0,0.136,281.41,46.47,6.36,26.41,Полтавська
36820,2020,45.0,0.127,278.92,49.96,8.05,29.0,Полтавська
36821,2020,46.0,0.107,275.4,46.79,15.65,31.19,Полтавська
36822,2020,47.0,0.092,271.85,45.61,21.72,33.63,Полтавська
36823,2020,48.0,0.079,268.58,44.38,27.48,35.93,Полтавська
36824,2020,49.0,0.068,265.38,42.08,35.91,38.99,Полтавська
36825,2020,50.0,0.06,262.99,39.65,38.86,39.25,Полтавська
36826,2020,51.0,0.053,260.91,39.56,42.03,40.79,Полтавська
36827,2020,52.0,0.049,259.1,42.37,45.85,44.11,Полтавська
36828,2021,1.0,0.046,256.99,46.88,51.22,49.05,Полтавська
36829,2021,2.0,0.044,255.57,45.42,55.28,50.35,Полтавська
36830,2021,3.0,0.043,254.39,44.69,61.14,52.91,Полтавська
36831,2021,4.0,0.046,253.94,46.79,66.07,56.43,Полтавська
36832,2021,5.0,0.047,254.72,45.31,67.78,56.55,Полтавська
36833,2021,6.0,0.049,256.52,42.07,63.14,52.61,Полтавська
36834,2021,7.0,0.056,259.66,41.58,54.48,48.03,Полтавська
36835,2021,8.0,0.067,263.42,43.12,46.89,45.0,Полтавська
36836,2021,9.0,0.078,267.27,45.19,40.24,42.72,Полтавська
36837,2021,10.0,0.09,271.07,46.25,36.16,41.2,Полтавська
36838,2021,11.0,0.104,273.72,47.45,36.49,41.96,Полтавська
36839,2021,12.0,0.121,277.38,50.42,35.24,42.83,Полтавська
36840,2021,13.0,0.138,280.98,52.5,33.43,42.96,Полтавська
36841,2021,14.0,0.156,284.08,53.63,31.5,42.57,Полтавська
36842,2021,15.0,0.179,287.25,52.62,28.72,40.67,Полтавська
36843,2021,16.0,0.204,290.22,50.99,26.48,38.73,Полтавська
36844,2021,17.0,0.232,292.02,49.05,33.18,41.11,Полтавська
36845,2021,18.0,0.261,293.06,47.54,43.49,45.52,Полтавська
36846,2021,19.0,0.291,294.35,44.31,48.89,46.6,Полтавська
36847,2021,20.0,0.321,295.29,40.87,53.09,46.98,Полтавська
36848,2021,21.0,0.349,295.69,40.07,58.64,49.35,Полтавська
36849,2021,22.0,0.378,296.17,41.55,59.72,50.64,Полтавська
36850,2021,23.0,0.407,296.51,46.67,59.77,53.22,Полтавська
36851,2021,24.0,0.436,296.86,55.6,59.11,57.36,Полтавська
36852,2021,25.0,0.462,297.66,68.69,52.79,60.74,Полтавська
36853,2021,26.0,0.48,298.3,77.92,46.9,62.41,Полтавська
36854,2021,27.0,0.493,298.72,82.76,43.03,62.89,Полтавська
36855,2021,28.0,0.499,298.97,84.34,41.29,62.81,Полтавська
36856,2021,29.0,0.496,298.97,83.49,43.41,63.45,Полтавська
36857,2021,30.0,0.485,298.87,82.4,47.88,65.14,Полтавська
36858,2021,31.0,0.471,299.04,81.16,47.46,64.31,Полтавська
36859,2021,32.0,0.447,298.88,78.37,47.25,62.81,Полтавська
36860,2021,33.0,0.419,298.17,74.45,50.28,62.36,Полтавська
36861,2021,34.0,0.391,297.42,70.55,49.19,59.87,Полтавська
36862,2021,35.0,0.36,296.49,66.32,46.28,56.3,Полтавська
36863,2021,36.0,0.329,295.08,61.08,45.39,53.24,Полтавська
36864,2021,37.0,0.302,293.48,57.54,45.08,51.31,Полтавська
36865,2021,38.0,0.276,292.0,54.36,45.25,49.8,Полтавська
36866,2021,39.0,0.252,290.24,51.75,43.32,47.53,Полтавська
36867,2021,40.0,0.233,288.41,51.29,38.73,45.0,Полтавська
36868,2021,41.0,0.214,286.59,52.78,32.51,42.65,Полтавська
36869,2021,42.0,0.193,284.27,54.13,30.0,42.06,Полтавська
36870,2021,43.0,0.172,282.26,55.27,23.63,39.45,Полтавська
36871,2021,44.0,0.151,280.28,54.97,15.17,35.05,Полтавська
36872,2021,45.0,0.144,277.91,60.84,14.65,37.73,Полтавська
36873,2021,46.0,0.124,274.76,59.39,19.09,39.22,Полтавська
36874,2021,47.0,0.105,271.47,57.54,23.24,40.37,Полтавська
36875,2021,48.0,0.087,267.65,53.43,31.85,42.63,Полтавська
36876,2021,49.0,0.072,263.86,48.02,43.0,45.51,Полтавська
36877,2021,50.0,0.062,261.27,43.95,46.74,45.34,Полтавська
36878,2021,51.0,0.055,259.59,43.86,47.91,45.88,Полтавська
36879,2021,52.0,0.052,258.01,47.2,50.42,48.81,Полтавська
36880,2022,1.0,0.051,257.01,53.2,50.91,52.06,Полтавська
36881,2022,2.0,0.05,257.35,54.39,47.73,51.06,Полтавська
36882,2022,3.0,0.05,256.62,53.02,51.77,52.39,Полтавська
36883,2022,4.0,0.05,256.16,51.53,56.91,54.22,Полтавська
36884,2022,5.0,0.053,258.24,51.84,53.94,52.89,Полтавська
36885,2022,6.0,0.06,261.38,52.42,45.37,48.9,Полтавська
36886,2022,7.0,0.067,264.61,50.68,37.45,44.06,Полтавська
36887,2022,8.0,0.079,268.31,51.64,30.46,41.05,Полтавська
36888,2022,9.0,0.094,271.97,55.1,24.78,39.94,Полтавська
36889,2022,10.0,0.106,274.78,55.4,23.74,39.57,Полтавська
36890,2022,11.0,0.118,277.39,54.84,23.64,39.24,Полтавська
36891,2022,12.0,0.136,281.68,57.82,18.53,38.17,Полтавська
36892,2022,13.0,0.151,284.59,58.68,17.62,38.15,Полтавська
36893,2022,14.0,0.165,286.73,57.87,18.71,38.29,Полтавська
36894,2022,15.0,0.182,288.5,54.22,22.1,38.16,Полтавська
36895,2022,16.0,0.205,290.39,51.45,25.59,38.52,Полтавська
36896,2022,17.0,0.233,291.92,49.64,34.02,41.83,Полтавська
36897,2022,18.0,0.264,293.25,48.59,42.18,45.38,Полтавська
36898,2022,19.0,0.288,294.28,43.2,49.53,46.37,Полтавська
36899,2022,20.0,0.418,294.37,35.5,56.5,46.0,Полтавська
36900,1982,1.0,0.077,258.13,44.89,63.95,54.42,Рівенська
36901,1982,2.0,0.084,261.28,55.41,47.93,51.67,Рівенська
36902,1982,3.0,0.088,263.61,59.42,38.01,48.72,Рівенська
36903,1982,4.0,0.091,266.15,57.55,29.88,43.71,Рівенська
36904,1982,5.0,0.092,267.85,50.06,29.18,39.62,Рівенська
36905,1982,6.0,0.094,268.92,44.28,31.75,38.01,Рівенська
36906,1982,7.0,0.098,270.5,41.33,30.62,35.97,Рівенська
36907,1982,8.0,0.106,272.32,42.5,29.83,36.16,Рівенська
36908,1982,9.0,0.113,274.01,43.51,29.97,36.74,Рівенська
36909,1982,10.0,0.12,275.63,43.53,31.8,37.66,Рівенська
36910,1982,11.0,0.131,277.26,42.7,31.96,37.33,Рівенська
36911,1982,12.0,0.142,278.95,40.84,38.51,39.68,Рівенська
36912,1982,13.0,0.152,280.63,36.97,43.54,40.26,Рівенська
36913,1982,14.0,0.161,282.33,31.56,48.11,39.83,Рівенська
36914,1982,15.0,0.168,283.63,23.71,57.97,40.84,Рівенська
36915,1982,16.0,0.185,285.07,20.25,65.26,42.75,Рівенська
36916,1982,17.0,0.211,286.78,20.42,68.25,44.33,Рівенська
36917,1982,18.0,0.247,288.38,24.45,66.51,45.48,Рівенська
36918,1982,19.0,0.292,290.08,32.91,61.53,47.22,Рівенська
36919,1982,20.0,0.34,291.55,43.46,56.61,50.04,Рівенська
36920,1982,21.0,0.373,291.98,48.59,59.47,54.03,Рівенська
36921,1982,22.0,0.394,292.18,50.77,60.28,55.52,Рівенська
36922,1982,23.0,0.403,292.22,49.81,61.34,55.58,Рівенська
36923,1982,24.0,0.4,292.01,42.83,64.96,53.89,Рівенська
36924,1982,25.0,0.391,291.7,36.58,70.58,53.58,Рівенська
36925,1982,26.0,0.384,291.7,32.23,72.16,52.19,Рівенська
36926,1982,27.0,0.382,292.16,31.41,69.34,50.37,Рівенська
36927,1982,28.0,0.386,292.78,34.3,66.07,50.18,Рівенська
36928,1982,29.0,0.391,293.51,40.27,61.52,50.89,Рівенська
36929,1982,30.0,0.392,294.15,44.67,56.8,50.73,Рівенська
36930,1982,31.0,0.386,294.45,43.24,52.37,47.8,Рівенська
36931,1982,32.0,0.376,294.33,38.99,51.87,45.43,Рівенська
36932,1982,33.0,0.372,294.25,40.04,48.69,44.37,Рівенська
36933,1982,34.0,0.366,294.14,41.62,41.79,41.7,Рівенська
36934,1982,35.0,0.359,293.57,45.18,36.86,41.02,Рівенська
36935,1982,36.0,0.347,292.8,48.32,30.8,39.56,Рівенська
36936,1982,37.0,0.325,291.76,46.49,26.63,36.56,Рівенська
36937,1982,38.0,0.303,290.13,43.9,29.93,36.92,Рівенська
36938,1982,39.0,0.279,288.24,40.72,33.37,37.05,Рівенська
36939,1982,40.0,0.252,286.29,35.76,35.12,35.44,Рівенська
36940,1982,41.0,0.223,284.57,31.94,31.56,31.75,Рівенська
36941,1982,42.0,0.2,282.84,31.56,32.01,31.79,Рівенська
36942,1982,43.0,0.178,280.96,31.54,34.34,32.94,Рівенська
36943,1982,44.0,0.158,279.05,32.6,28.14,30.37,Рівенська
36944,1982,45.0,0.133,276.9,29.6,26.11,27.86,Рівенська
36945,1982,46.0,0.116,275.33,30.28,23.68,26.98,Рівенська
36946,1982,47.0,0.102,273.71,32.3,23.18,27.74,Рівенська
36947,1982,48.0,0.088,271.21,31.7,29.53,30.62,Рівенська
36948,1982,49.0,0.078,268.73,29.22,35.11,32.17,Рівенська
36949,1982,50.0,0.069,266.61,25.28,37.39,31.34,Рівенська
36950,1982,51.0,0.066,264.81,26.65,38.66,32.66,Рівенська
36951,1982,52.0,0.065,264.01,29.05,37.7,33.37,Рівенська
36952,1983,1.0,0.066,264.13,34.42,34.43,34.42,Рівенська
36953,1983,2.0,0.069,265.09,39.57,29.07,34.32,Рівенська
36954,1983,3.0,0.07,266.1,41.12,25.6,33.36,Рівенська
36955,1983,4.0,0.072,267.09,40.46,25.44,32.95,Рівенська
36956,1983,5.0,0.069,266.49,32.98,35.83,34.4,Рівенська
36957,1983,6.0,0.061,266.1,22.61,44.89,33.75,Рівенська
36958,1983,7.0,0.06,266.98,19.36,47.23,33.29,Рівенська
36959,1983,8.0,0.06,267.24,17.83,54.71,36.27,Рівенська
36960,1983,9.0,0.063,267.71,17.14,62.04,39.59,Рівенська
36961,1983,10.0,0.073,269.25,19.49,64.93,42.21,Рівенська
36962,1983,11.0,0.084,271.08,19.92,66.05,42.99,Рівенська
36963,1983,12.0,0.099,273.3,20.06,70.4,45.23,Рівенська
36964,1983,13.0,0.119,275.98,21.01,71.57,46.29,Рівенська
36965,1983,14.0,0.143,278.84,22.76,73.28,48.02,Рівенська
36966,1983,15.0,0.174,281.78,26.6,74.17,50.38,Рівенська
36967,1983,16.0,0.203,284.25,28.71,73.66,51.18,Рівенська
36968,1983,17.0,0.232,286.8,30.14,68.21,49.17,Рівенська
36969,1983,18.0,0.264,288.57,32.13,64.9,48.51,Рівенська
36970,1983,19.0,0.295,290.38,33.63,58.52,46.08,Рівенська
36971,1983,20.0,0.328,292.32,37.73,47.97,42.85,Рівенська
36972,1983,21.0,0.352,292.87,38.17,49.43,43.8,Рівенська
36973,1983,22.0,0.371,293.37,39.06,47.53,43.29,Рівенська
36974,1983,23.0,0.385,293.75,40.58,45.19,42.89,Рівенська
36975,1983,24.0,0.382,293.16,33.71,52.38,43.05,Рівенська
36976,1983,25.0,0.38,293.08,30.49,55.39,42.94,Рівенська
36977,1983,26.0,0.382,293.58,30.91,51.24,41.08,Рівенська
36978,1983,27.0,0.38,293.57,29.54,53.4,41.47,Рівенська
36979,1983,28.0,0.372,293.24,25.73,60.42,43.08,Рівенська
36980,1983,29.0,0.362,292.93,22.96,68.22,45.59,Рівенська
36981,1983,30.0,0.356,293.0,23.24,70.88,47.06,Рівенська
36982,1983,31.0,0.362,293.2,28.71,67.87,48.29,Рівенська
36983,1983,32.0,0.367,293.33,33.08,64.77,48.92,Рівенська
36984,1983,33.0,0.367,293.65,36.79,56.76,46.77,Рівенська
36985,1983,34.0,0.367,293.96,41.68,44.22,42.95,Рівенська
36986,1983,35.0,0.364,294.2,48.35,28.37,38.36,Рівенська
36987,1983,36.0,0.354,293.61,52.08,20.87,36.48,Рівенська
36988,1983,37.0,0.335,292.34,51.13,19.29,35.21,Рівенська
36989,1983,38.0,0.315,290.95,49.75,19.18,34.47,Рівенська
36990,1983,39.0,0.294,288.77,47.99,26.23,37.11,Рівенська
36991,1983,40.0,0.265,286.48,42.39,32.41,37.4,Рівенська
36992,1983,41.0,0.235,284.04,37.48,37.27,37.37,Рівенська
36993,1983,42.0,0.206,281.82,34.51,41.83,38.17,Рівенська
36994,1983,43.0,0.179,280.08,31.53,41.35,36.44,Рівенська
36995,1983,44.0,0.153,277.73,29.39,37.84,33.61,Рівенська
36996,1983,45.0,0.126,275.04,25.32,38.4,31.86,Рівенська
36997,1983,46.0,0.102,271.89,22.01,43.97,32.99,Рівенська
36998,1983,47.0,0.087,269.17,22.34,48.16,35.25,Рівенська
36999,1983,48.0,0.077,267.42,24.06,49.43,36.74,Рівенська
37000,1983,49.0,0.068,266.47,22.45,46.65,34.55,Рівенська
37001,1983,50.0,0.063,265.76,20.81,41.76,31.29,Рівенська
37002,1983,51.0,0.058,265.08,20.39,37.46,28.92,Рівенська
37003,1983,52.0,0.056,264.11,21.59,37.65,29.62,Рівенська
37004,1984,1.0,0.056,262.8,24.18,41.89,33.03,Рівенська
37005,1984,2.0,0.055,261.17,25.15,50.1,37.63,Рівенська
37006,1984,3.0,0.055,260.32,25.94,56.27,41.11,Рівенська
37007,1984,4.0,0.054,260.19,24.41,60.65,42.53,Рівенська
37008,1984,5.0,0.053,260.66,20.94,63.98,42.46,Рівенська
37009,1984,6.0,0.053,261.51,17.52,65.73,41.63,Рівенська
37010,1984,7.0,0.055,262.46,16.35,67.67,42.01,Рівенська
37011,1984,8.0,0.058,263.45,16.59,72.08,44.34,Рівенська
37012,1984,9.0,0.064,265.15,17.52,73.56,45.54,Рівенська
37013,1984,10.0,0.073,267.78,19.31,71.16,45.24,Рівенська
37014,1984,11.0,0.088,270.99,21.57,65.53,43.55,Рівенська
37015,1984,12.0,0.106,274.51,23.47,63.26,43.37,Рівенська
37016,1984,13.0,0.127,278.32,24.85,57.73,41.29,Рівенська
37017,1984,14.0,0.149,281.57,25.79,53.92,39.86,Рівенська
37018,1984,15.0,0.171,284.5,25.29,49.99,37.64,Рівенська
37019,1984,16.0,0.193,286.98,23.64,45.46,34.55,Рівенська
37020,1984,17.0,0.212,288.7,20.48,47.2,33.84,Рівенська
37021,1984,18.0,0.234,289.98,17.74,49.0,33.37,Рівенська
37022,1984,19.0,0.253,290.82,14.02,53.77,33.89,Рівенська
37023,1984,20.0,0.273,290.78,11.6,65.94,38.77,Рівенська
37024,1984,21.0,0.294,290.62,10.54,74.65,42.6,Рівенська
37025,1984,22.0,0.312,290.26,10.68,80.13,45.4,Рівенська
37026,1984,23.0,0.324,289.69,10.59,86.94,48.76,Рівенська
37027,1984,24.0,0.341,289.76,13.89,88.54,51.21,Рівенська
37028,1984,25.0,0.355,290.01,18.93,88.91,53.92,Рівенська
37029,1984,26.0,0.364,290.08,22.68,90.35,56.52,Рівенська
37030,1984,27.0,0.37,290.21,25.92,91.33,58.63,Рівенська
37031,1984,28.0,0.376,290.58,29.35,91.89,60.62,Рівенська
37032,1984,29.0,0.381,291.13,34.81,90.93,62.87,Рівенська
37033,1984,30.0,0.381,291.82,38.27,86.09,62.18,Рівенська
37034,1984,31.0,0.369,291.87,33.79,84.32,59.06,Рівенська
37035,1984,32.0,0.357,291.89,28.41,82.77,55.59,Рівенська
37036,1984,33.0,0.347,291.69,25.32,82.14,53.73,Рівенська
37037,1984,34.0,0.336,291.32,24.2,79.84,52.02,Рівенська
37038,1984,35.0,0.313,290.35,20.76,79.89,50.33,Рівенська
37039,1984,36.0,0.285,289.09,17.68,75.99,46.83,Рівенська
37040,1984,37.0,0.261,288.04,15.46,69.23,42.35,Рівенська
37041,1984,38.0,0.232,286.62,10.15,70.37,40.26,Рівенська
37042,1984,39.0,0.203,284.76,5.4,74.3,39.85,Рівенська
37043,1984,40.0,0.183,283.33,3.99,68.97,36.48,Рівенська
37044,1984,41.0,0.168,281.81,5.46,62.99,34.23,Рівенська
37045,1984,42.0,0.155,280.5,9.04,55.18,32.11,Рівенська
37046,1984,43.0,0.138,278.81,10.88,52.18,31.53,Рівенська
37047,1984,44.0,0.117,276.6,10.59,46.31,28.45,Рівенська
37048,1984,45.0,0.105,274.2,13.5,43.55,28.52,Рівенська
37049,1984,46.0,0.094,272.27,17.3,40.63,28.96,Рівенська
37050,1984,47.0,0.087,271.0,23.46,36.7,30.08,Рівенська
37051,1984,48.0,0.085,270.25,30.52,33.15,31.83,Рівенська
37052,1984,49.0,0.085,270.47,34.59,25.54,30.07,Рівенська
37053,1985,9.0,0.069,262.11,18.69,69.71,44.2,Рівенська
37054,1985,10.0,0.066,263.09,15.57,75.59,45.58,Рівенська
37055,1985,11.0,0.075,266.6,15.32,73.2,44.26,Рівенська
37056,1985,12.0,0.091,271.23,16.45,71.0,43.72,Рівенська
37057,1985,13.0,0.118,276.45,20.52,64.35,42.44,Рівенська
37058,1985,14.0,0.148,281.0,25.0,55.51,40.25,Рівенська
37059,1985,15.0,0.178,284.75,28.83,45.96,37.4,Рівенська
37060,1985,16.0,0.208,287.41,31.46,40.11,35.79,Рівенська
37061,1985,17.0,0.235,289.3,31.88,39.68,35.78,Рівенська
37062,1985,18.0,0.259,290.48,29.87,42.71,36.29,Рівенська
37063,1985,19.0,0.29,291.64,31.23,43.7,37.47,Рівенська
37064,1985,20.0,0.316,292.46,31.44,46.24,38.84,Рівенська
37065,1985,21.0,0.337,292.43,30.27,54.44,42.35,Рівенська
37066,1985,22.0,0.353,292.29,29.48,59.17,44.33,Рівенська
37067,1985,23.0,0.361,292.08,27.63,62.89,45.26,Рівенська
37068,1985,24.0,0.362,291.51,23.59,70.53,47.06,Рівенська
37069,1985,25.0,0.363,291.37,22.13,74.49,48.31,Рівенська
37070,1985,26.0,0.369,291.7,24.19,72.66,48.42,Рівенська
37071,1985,27.0,0.374,292.14,27.2,69.82,48.51,Рівенська
37072,1985,28.0,0.375,292.43,28.14,70.42,49.28,Рівенська
37073,1985,29.0,0.379,292.95,32.86,68.56,50.71,Рівенська
37074,1985,30.0,0.382,293.43,38.31,66.03,52.17,Рівенська
37075,1985,31.0,0.382,294.17,40.62,55.95,48.29,Рівенська
37076,1985,32.0,0.385,294.87,43.98,44.93,44.46,Рівенська
37077,1985,33.0,0.378,295.12,43.32,37.25,40.29,Рівенська
37078,1985,34.0,0.364,294.85,39.74,32.31,36.02,Рівенська
37079,1985,35.0,0.343,293.85,36.23,32.94,34.59,Рівенська
